k,patterns,algorithm,mode,run,iterations,banks,sequences_per_bank,sequence_length,target_bases_per_cell,bases,build_ns,search_ns,total_ns,fixed_ns_per_matcher,build_ns_per_matcher,search_ns_per_base,reference_total_ns,reference_ns_per_base,validation_checksum,matching_records,matches,timed_checksum
112,16,aho_corasick,first,1,1,16,41668,150,100000000,100003200,10282167,232456666,242778125,645091.188,642635.438,2.324492276,233101757.188,2.330942982,8485451749250642310,333344,333344,8485451749250642310
112,16,aho_corasick,first,2,1,16,41668,150,100000000,100003200,9675375,224047042,233782292,608453.125,604710.938,2.240398727,224655495.125,2.246483064,8485451749250642310,333344,333344,8485451749250642310
112,16,aho_corasick,first,3,1,16,41668,150,100000000,100003200,9366208,249745375,259207000,591351.562,585388.000,2.497373834,250336726.562,2.503287160,8485451749250642310,333344,333344,8485451749250642310
112,16,aho_corasick,first,4,1,16,41668,150,100000000,100003200,10909708,252926750,263873375,684164.062,681856.750,2.529186566,253610914.062,2.536027988,8485451749250642310,333344,333344,8485451749250642310
112,16,hash,first,0,1,16,41668,150,100000000,100003200,94500,318125834,318233625,6736.938,5906.250,3.181156543,318132570.938,3.181223910,8485451749250642310,333344,333344,8485451749250642310
112,16,hash,first,1,1,16,41668,150,100000000,100003200,69209,278020291,278105750,5341.188,4325.562,2.780113946,278025632.188,2.780167357,8485451749250642310,333344,333344,8485451749250642310
112,16,hash,first,2,1,16,41668,150,100000000,100003200,98292,276432500,276543458,6934.875,6143.250,2.764236544,276439434.875,2.764305891,8485451749250642310,333344,333344,8485451749250642310
112,16,hash,first,3,1,16,41668,150,100000000,100003200,81667,268748125,268842459,5895.875,5104.188,2.687395253,268754020.875,2.687454210,8485451749250642310,333344,333344,8485451749250642310
112,16,hash,first,4,1,16,41668,150,100000000,100003200,72167,241517208,241605459,5515.688,4510.438,2.415094797,241522723.688,2.415149952,8485451749250642310,333344,333344,8485451749250642310
12,506,hash,first,0,1,1,666668,150,100000000,100000200,19209,248989667,249014250,24583.000,19209.000,2.489891690,249014250.000,2.490137520,18319715273561090696,334719,334719,18319715273561090696
12,506,hash,first,1,1,1,666668,150,100000000,100000200,6917,244601708,244620750,19042.000,6917.000,2.446012188,244620750.000,2.446202608,18319715273561090696,334719,334719,18319715273561090696
12,506,hash,first,2,1,1,666668,150,100000000,100000200,44708,245710125,245758250,48125.000,44708.000,2.457096336,245758250.000,2.457577585,18319715273561090696,334719,334719,18319715273561090696
12,506,hash,first,3,1,1,666668,150,100000000,100000200,6750,232467542,232478125,10583.000,6750.000,2.324670771,232478125.000,2.324776600,18319715273561090696,334719,334719,18319715273561090696
12,506,hash,first,4,1,1,666668,150,100000000,100000200,30333,233299625,233333541,33916.000,30333.000,2.332991584,233333541.000,2.333330743,18319715273561090696,334719,334719,18319715273561090696
12,506,aho_corasick,first,0,1,1,666668,150,100000000,100000200,1464666,164815292,166307291,1491999.000,1464666.000,1.648149624,166307291.000,1.663069584,18319715273561090696,334719,334719,18319715273561090696
12,506,aho_corasick,first,1,1,1,666668,150,100000000,100000200,1372666,152471042,153859250,1388208.000,1372666.000,1.524707371,153859250.000,1.538589423,18319715273561090696,334719,334719,18319715273561090696
12,506,aho_corasick,first,2,1,1,666668,150,100000000,100000200,1345917,150566791,151953542,1386751.000,1345917.000,1.505664899,151953542.000,1.519532381,18319715273561090696,334719,334719,18319715273561090696
12,506,aho_corasick,first,3,1,1,666668,150,100000000,100000200,1258208,168433542,169709459,1275917.000,1258208.000,1.684332051,169709459.000,1.697091196,18319715273561090696,334719,334719,18319715273561090696
12,506,aho_corasick,first,4,1,1,666668,150,100000000,100000200,1395958,168350542,169769625,1419083.000,1395958.000,1.683502053,169769625.000,1.697692855,18319715273561090696,334719,334719,18319715273561090696
12,6,hash,first,0,1,43,15504,150,100000000,100000800,166875,243379083,243555959,4113.395,3880.814,2.433771360,243383196.395,2.433812493,12471316949071594568,333350,333350,12471316949071594568
12,6,hash,first,1,1,43,15504,150,100000000,100000800,24125,251504583,251538208,781.977,561.047,2.515025710,251505364.977,2.515033529,12471316949071594568,333350,333350,12471316949071594568
12,6,hash,first,2,1,43,15504,150,100000000,100000800,27834,236826375,236863375,860.465,647.302,2.368244804,236827235.465,2.368253409,12471316949071594568,333350,333350,12471316949071594568
12,6,hash,first,3,1,43,15504,150,100000000,100000800,47042,248407375,248471375,1488.372,1094.000,2.484053878,248408863.372,2.484068761,12471316949071594568,333350,333350,12471316949071594568
12,6,hash,first,4,1,43,15504,150,100000000,100000800,26417,236533666,236572250,897.302,614.349,2.365317737,236534563.302,2.365326710,12471316949071594568,333350,333350,12471316949071594568
12,6,aho_corasick,first,0,1,43,15504,150,100000000,100000800,1354667,137410541,138796125,32222.884,31503.884,1.374094417,137442763.884,1.374416644,12471316949071594568,333350,333350,12471316949071594568
12,6,aho_corasick,first,1,1,43,15504,150,100000000,100000800,1236167,133835584,135105250,29527.116,28748.070,1.338345133,133865111.116,1.338640402,12471316949071594568,333350,333350,12471316949071594568
12,6,aho_corasick,first,2,1,43,15504,150,100000000,100000800,1223333,134305708,135556375,29085.279,28449.605,1.343046336,134334793.279,1.343337186,12471316949071594568,333350,333350,12471316949071594568
12,6,aho_corasick,first,3,1,43,15504,150,100000000,100000800,1164750,133899708,135095375,27806.209,27087.209,1.338986368,133927514.209,1.339264428,12471316949071594568,333350,333350,12471316949071594568
12,6,aho_corasick,first,4,1,43,15504,150,100000000,100000800,1208875,127382917,128618208,28727.698,28113.372,1.273818979,127411644.698,1.274106254,12471316949071594568,333350,333350,12471316949071594568
12,6,bndmq,first,0,1,43,15504,150,100000000,100000800,86208,114219833,114313000,2166.674,2004.837,1.142189192,114221999.674,1.142210859,12471316949071594568,333350,333350,12471316949071594568
12,6,bndmq,first,1,1,43,15504,150,100000000,100000800,55833,113872792,113933750,1417.628,1298.442,1.138718810,113874209.628,1.138732986,12471316949071594568,333350,333350,12471316949071594568
12,6,bndmq,first,2,1,43,15504,150,100000000,100000800,80917,112641166,112723792,1921.535,1881.791,1.126402649,112643087.535,1.126421864,12471316949071594568,333350,333350,12471316949071594568
12,6,bndmq,first,3,1,43,15504,150,100000000,100000800,35834,112956959,112995750,902.116,833.349,1.129560554,112957861.116,1.129569575,12471316949071594568,333350,333350,12471316949071594568
12,6,bndmq,first,4,1,43,15504,150,100000000,100000800,81792,112942209,113026458,1959.279,1902.140,1.129413055,112944168.279,1.129432647,12471316949071594568,333350,333350,12471316949071594568
12,7,bndmq,first,0,1,37,18020,150,100000000,100011000,956417,120609458,121569208,25939.189,25849.108,1.205961924,120635397.189,1.206221288,1186678425877302498,333391,333391,1186678425877302498
12,7,bndmq,first,1,1,37,18020,150,100000000,100011000,56375,107972000,108031209,1600.243,1523.649,1.079601244,107973600.243,1.079617245,1186678425877302498,333391,333391,1186678425877302498
12,7,bndmq,first,2,1,37,18020,150,100000000,100011000,75542,112124416,112207375,2242.135,2041.676,1.121120837,112126658.135,1.121143256,1186678425877302498,333391,333391,1186678425877302498
12,7,bndmq,first,3,1,37,18020,150,100000000,100011000,80625,111786167,111869875,2262.378,2179.054,1.117738719,111788429.378,1.117761340,1186678425877302498,333391,333391,1186678425877302498
12,7,bndmq,first,4,1,37,18020,150,100000000,100011000,82375,111494084,111579166,2299.514,2226.351,1.114818210,111496383.514,1.114841203,1186678425877302498,333391,333391,1186678425877302498
12,7,aho_corasick,first,0,1,37,18020,150,100000000,100011000,935834,106243875,107198583,25802.919,25292.811,1.062321895,106269677.919,1.062579895,1186678425877302498,333391,333391,1186678425877302498
12,7,aho_corasick,first,1,1,37,18020,150,100000000,100011000,879208,103497958,104398750,24345.730,23762.378,1.034865745,103522303.730,1.035109175,1186678425877302498,333391,333391,1186678425877302498
12,7,aho_corasick,first,2,1,37,18020,150,100000000,100011000,931916,102709500,103662416,25754.486,25186.919,1.026982032,102735254.486,1.027239549,1186678425877302498,333391,333391,1186678425877302498
12,7,aho_corasick,first,3,1,37,18020,150,100000000,100011000,888834,103688375,104598333,24593.459,24022.541,1.036769705,103712968.459,1.037015613,1186678425877302498,333391,333391,1186678425877302498
12,7,aho_corasick,first,4,1,37,18020,150,100000000,100011000,880375,104488916,105387083,24274.784,23793.919,1.044774235,104513190.784,1.045016956,1186678425877302498,333391,333391,1186678425877302498
12,7,hash,first,0,1,37,18020,150,100000000,100011000,83834,189602375,189697709,2576.595,2265.784,1.895815210,189604951.595,1.895840973,1186678425877302498,333391,333391,1186678425877302498
12,7,hash,first,1,1,37,18020,150,100000000,100011000,53250,202980625,203038125,1554.054,1439.189,2.029582996,202982179.054,2.029598535,1186678425877302498,333391,333391,1186678425877302498
12,7,hash,first,2,1,37,18020,150,100000000,100011000,16083,175401291,175421500,546.189,434.676,1.753819990,175401837.189,1.753825451,1186678425877302498,333391,333391,1186678425877302498
12,7,hash,first,3,1,37,18020,150,100000000,100011000,22750,175374084,175400959,726.351,614.865,1.753547950,175374810.351,1.753555212,1186678425877302498,333391,333391,1186678425877302498
12,7,hash,first,4,1,37,18020,150,100000000,100011000,24750,174721708,174750541,779.270,668.919,1.747024907,174722487.270,1.747032699,1186678425877302498,333391,333391,1186678425877302498
12,711,hash,first,0,1,1,666668,150,100000000,100000200,39417,336970792,337013542,42750.000,39417.000,3.369701181,337013542.000,3.370128680,6079156747088735758,335317,335317,6079156747088735758
12,711,hash,first,1,1,1,666668,150,100000000,100000200,7834,330658166,330669458,11292.000,7834.000,3.306575047,330669458.000,3.306687967,6079156747088735758,335317,335317,6079156747088735758
12,711,hash,first,2,1,1,666668,150,100000000,100000200,27167,333561458,333596250,34792.000,27167.000,3.335607909,333596250.000,3.335955828,6079156747088735758,335317,335317,6079156747088735758
12,711,hash,first,3,1,1,666668,150,100000000,100000200,11625,336597833,336616791,18958.000,11625.000,3.365971598,336616791.000,3.366161178,6079156747088735758,335317,335317,6079156747088735758
12,711,hash,first,4,1,1,666668,150,100000000,100000200,24459,332557959,332586750,28791.000,24459.000,3.325572939,332586750.000,3.325860848,6079156747088735758,335317,335317,6079156747088735758
12,711,aho_corasick,first,0,1,1,666668,150,100000000,100000200,1635292,161461042,163134417,1673375.000,1635292.000,1.614607191,163134417.000,1.631340907,6079156747088735758,335317,335317,6079156747088735758
12,711,aho_corasick,first,1,1,1,666668,150,100000000,100000200,1527541,154351834,155916542,1564708.000,1527541.000,1.543515253,155916542.000,1.559162302,6079156747088735758,335317,335317,6079156747088735758
12,711,aho_corasick,first,2,1,1,666668,150,100000000,100000200,1586083,148574625,150176709,1602084.000,1586083.000,1.485743279,150176709.000,1.501764086,6079156747088735758,335317,335317,6079156747088735758
12,711,aho_corasick,first,3,1,1,666668,150,100000000,100000200,1517250,155352917,156911375,1558458.000,1517250.000,1.553526063,156911375.000,1.569110612,6079156747088735758,335317,335317,6079156747088735758
12,711,aho_corasick,first,4,1,1,666668,150,100000000,100000200,1616000,155809000,157442666,1633666.000,1616000.000,1.558086884,157442666.000,1.574423511,6079156747088735758,335317,335317,6079156747088735758
120,16,aho_corasick,first,0,1,16,41668,150,100000000,100003200,7257000,167938083,175248042,456872.438,453562.500,1.679327092,168394955.438,1.683895670,8485451749250642310,333344,333344,8485451749250642310
120,16,aho_corasick,first,1,1,16,41668,150,100000000,100003200,7203500,168002708,175261917,453700.562,450218.750,1.679973321,168456408.562,1.684510181,8485451749250642310,333344,333344,8485451749250642310
120,16,aho_corasick,first,2,1,16,41668,150,100000000,100003200,7667375,186198125,193890042,480744.812,479210.938,1.861921669,186678869.812,1.866728963,8485451749250642310,333344,333344,8485451749250642310
120,16,aho_corasick,first,3,1,16,41668,150,100000000,100003200,8679125,207603959,216315333,544460.875,542445.312,2.075973159,208148419.875,2.081417593,8485451749250642310,333344,333344,8485451749250642310
120,16,aho_corasick,first,4,1,16,41668,150,100000000,100003200,8614708,200484500,209126917,540151.062,538419.250,2.004780847,201024651.062,2.010182185,8485451749250642310,333344,333344,8485451749250642310
120,16,hash,first,0,1,16,41668,150,100000000,100003200,76959,240207959,240291292,5208.312,4809.938,2.402002726,240213167.312,2.402054807,8485451749250642310,333344,333344,8485451749250642310
120,16,hash,first,1,1,16,41668,150,100000000,100003200,62250,236385917,236453708,4236.938,3890.625,2.363783529,236390153.938,2.363825897,8485451749250642310,333344,333344,8485451749250642310
120,16,hash,first,2,1,16,41668,150,100000000,100003200,55542,236624583,236689041,4028.625,3471.375,2.366170113,236628611.625,2.366210398,8485451749250642310,333344,333344,8485451749250642310
120,16,hash,first,3,1,16,41668,150,100000000,100003200,63958,238656166,238731250,4692.750,3997.375,2.386485292,238660858.750,2.386532218,8485451749250642310,333344,333344,8485451749250642310
120,16,hash,first,4,1,16,41668,150,100000000,100003200,66208,215258500,215334334,4739.625,4138.000,2.152516119,215263239.625,2.152563514,8485451749250642310,333344,333344,8485451749250642310
128,11,hash,first,0,1,24,27778,150,100000000,100000800,63125,183805667,183873750,2836.792,2630.208,1.838041966,183808503.792,1.838070333,5012969227078361570,333336,333336,5012969227078361570
128,11,hash,first,1,1,24,27778,150,100000000,100000800,47625,177658417,177710041,2151.000,1984.375,1.776569957,177660568.000,1.776591467,5012969227078361570,333336,333336,5012969227078361570
128,11,hash,first,2,1,24,27778,150,100000000,100000800,56458,186157916,186217916,2500.000,2352.417,1.861564267,186160416.000,1.861589267,5012969227078361570,333336,333336,5012969227078361570
128,11,hash,first,3,1,24,27778,150,100000000,100000800,53916,186032500,186089333,2368.042,2246.500,1.860310118,186034868.042,1.860333798,5012969227078361570,333336,333336,5012969227078361570
128,11,hash,first,4,1,24,27778,150,100000000,100000800,49500,178886209,178939083,2203.083,2062.500,1.788847779,178888412.083,1.788869810,5012969227078361570,333336,333336,5012969227078361570
128,11,aho_corasick,first,0,1,24,27778,150,100000000,100000800,8082417,154266917,162438125,340467.000,336767.375,1.542656829,154607384.000,1.546061472,5012969227078361570,333336,333336,5012969227078361570
128,11,aho_corasick,first,1,1,24,27778,150,100000000,100000800,7522083,149895334,157497875,316772.542,313420.125,1.498941348,150212106.542,1.502109049,5012969227078361570,333336,333336,5012969227078361570
128,11,aho_corasick,first,2,1,24,27778,150,100000000,100000800,7560209,149953750,157566458,317196.167,315008.708,1.499525504,150270946.167,1.502697440,5012969227078361570,333336,333336,5012969227078361570
128,11,aho_corasick,first,3,1,24,27778,150,100000000,100000800,7452542,148204459,155702000,312397.542,310522.583,1.482032734,148516856.542,1.485156684,5012969227078361570,333336,333336,5012969227078361570
128,11,aho_corasick,first,4,1,24,27778,150,100000000,100000800,7099500,146646084,153792208,297755.167,295812.500,1.466449108,146943839.167,1.469426636,5012969227078361570,333336,333336,5012969227078361570
128,13,hash,first,0,1,20,33334,150,100000000,100002000,53459,208889500,208946833,2866.650,2672.950,2.088853223,208892366.650,2.088881889,8060179092069319143,333340,333340,8060179092069319143
128,13,hash,first,1,1,20,33334,150,100000000,100002000,52000,193582500,193638875,2818.750,2600.000,1.935786284,193585318.750,1.935814471,8060179092069319143,333340,333340,8060179092069319143
128,13,hash,first,2,1,20,33334,150,100000000,100002000,52875,193738625,193795042,2820.850,2643.750,1.937347503,193741445.850,1.937375711,8060179092069319143,333340,333340,8060179092069319143
128,13,hash,first,3,1,20,33334,150,100000000,100002000,45250,189785875,189835375,2475.000,2262.500,1.897820794,189788350.000,1.897845543,8060179092069319143,333340,333340,8060179092069319143
128,13,hash,first,4,1,20,33334,150,100000000,100002000,48500,185279750,185332250,2625.000,2425.000,1.852760445,185282375.000,1.852786694,8060179092069319143,333340,333340,8060179092069319143
128,13,aho_corasick,first,0,1,20,33334,150,100000000,100002000,7087875,146595834,153735541,356985.350,354393.750,1.465929021,146952819.350,1.469498804,8060179092069319143,333340,333340,8060179092069319143
128,13,aho_corasick,first,1,1,20,33334,150,100000000,100002000,6986875,145857417,152903666,352312.450,349343.750,1.458544999,146209729.450,1.462068053,8060179092069319143,333340,333340,8060179092069319143
128,13,aho_corasick,first,2,1,20,33334,150,100000000,100002000,7170167,147005208,154219125,360695.850,358508.350,1.470022680,147365903.850,1.473629566,8060179092069319143,333340,333340,8060179092069319143
128,13,aho_corasick,first,3,1,20,33334,150,100000000,100002000,6932166,148501625,155462292,348033.350,346608.300,1.484986550,148849658.350,1.488466814,8060179092069319143,333340,333340,8060179092069319143
128,13,aho_corasick,first,4,1,20,33334,150,100000000,100002000,7076458,146464500,153582542,355902.100,353822.900,1.464615708,146820402.100,1.468174658,8060179092069319143,333340,333340,8060179092069319143
128,3,aho_corasick,first,0,1,64,10418,150,100000000,100012800,5932083,263842000,269826625,93509.766,92688.797,2.638082325,263935509.766,2.639017303,10100110153867304471,333376,333376,10100110153867304471
128,3,aho_corasick,first,1,1,64,10418,150,100000000,100012800,6243708,314473292,320752625,98114.578,97557.938,3.144330446,314571406.578,3.145311466,10100110153867304471,333376,333376,10100110153867304471
128,3,aho_corasick,first,2,1,64,10418,150,100000000,100012800,7304417,333204209,340554417,114847.000,114131.516,3.331615643,333319056.000,3.332763966,10100110153867304471,333376,333376,10100110153867304471
128,3,aho_corasick,first,3,1,64,10418,150,100000000,100012800,8248917,362738833,371019042,129378.266,128889.328,3.626924084,362868211.266,3.628217701,10100110153867304471,333376,333376,10100110153867304471
128,3,aho_corasick,first,4,1,64,10418,150,100000000,100012800,8313542,363205750,371551583,130403.641,129899.094,3.631592656,363336153.641,3.632896526,10100110153867304471,333376,333376,10100110153867304471
128,3,hash,first,0,1,64,10418,150,100000000,100012800,106333,236535958,236654541,1852.859,1661.453,2.365056853,236537810.859,2.365075379,10100110153867304471,333376,333376,10100110153867304471
128,3,hash,first,1,1,64,10418,150,100000000,100012800,83083,211630375,211721583,1425.125,1298.172,2.116032898,211631800.125,2.116047147,10100110153867304471,333376,333376,10100110153867304471
128,3,hash,first,2,1,64,10418,150,100000000,100012800,56792,187712542,187775417,982.422,887.375,1.876885179,187713524.422,1.876895002,10100110153867304471,333376,333376,10100110153867304471
128,3,hash,first,3,1,64,10418,150,100000000,100012800,49834,189860042,189916167,876.953,778.656,1.898357430,189860918.953,1.898366199,10100110153867304471,333376,333376,10100110153867304471
128,3,hash,first,4,1,64,10418,150,100000000,100012800,59083,185639542,185705875,1036.453,923.172,1.856157832,185640578.453,1.856168195,10100110153867304471,333376,333376,10100110153867304471
13,8,bndmq,first,0,1,32,20834,150,100000000,100003200,73208,117889375,117970333,2529.938,2287.750,1.178856027,117891904.938,1.178881325,179117607735470129,333349,333349,179117607735470129
13,8,bndmq,first,1,1,32,20834,150,100000000,100003200,66416,115859917,115928625,2147.125,2075.500,1.158562096,115862064.125,1.158583567,179117607735470129,333349,333349,179117607735470129
13,8,bndmq,first,2,1,32,20834,150,100000000,100003200,79583,114314709,114396333,2550.750,2486.969,1.143110510,114317259.750,1.143136017,179117607735470129,333349,333349,179117607735470129
13,8,bndmq,first,3,1,32,20834,150,100000000,100003200,114000,114909000,115027584,3705.750,3562.500,1.149053230,114912705.750,1.149090287,179117607735470129,333349,333349,179117607735470129
13,8,bndmq,first,4,1,32,20834,150,100000000,100003200,66250,114513750,114581542,2118.500,2070.312,1.145100857,114515868.500,1.145122041,179117607735470129,333349,333349,179117607735470129
13,8,aho_corasick,first,0,1,32,20834,150,100000000,100003200,959958,106079958,107060209,30632.844,29998.688,1.060765635,106110590.844,1.061071954,179117607735470129,333349,333349,179117607735470129
13,8,aho_corasick,first,1,1,32,20834,150,100000000,100003200,901042,104117083,105039958,28839.844,28157.562,1.041137514,104145922.844,1.041425903,179117607735470129,333349,333349,179117607735470129
13,8,aho_corasick,first,2,1,32,20834,150,100000000,100003200,933375,105157667,106119334,30052.094,29167.969,1.051543021,105187719.094,1.051843532,179117607735470129,333349,333349,179117607735470129
13,8,aho_corasick,first,3,1,32,20834,150,100000000,100003200,942875,105058542,106016375,29932.281,29464.844,1.050551802,105088474.281,1.050851116,179117607735470129,333349,333349,179117607735470129
13,8,aho_corasick,first,4,1,32,20834,150,100000000,100003200,874458,103302292,104192750,27826.812,27326.812,1.032989864,103330118.812,1.033268124,179117607735470129,333349,333349,179117607735470129
13,8,hash,first,0,1,32,20834,150,100000000,100003200,37917,157762291,157805834,1360.719,1184.906,1.577572428,157763651.719,1.577586034,179117607735470129,333349,333349,179117607735470129
13,8,hash,first,1,1,32,20834,150,100000000,100003200,17416,154560792,154584708,747.375,544.250,1.545558462,154561539.375,1.545565936,179117607735470129,333349,333349,179117607735470129
13,8,hash,first,2,1,32,20834,150,100000000,100003200,32750,157138209,157181666,1358.031,1023.438,1.571331807,157139567.031,1.571345387,179117607735470129,333349,333349,179117607735470129
13,8,hash,first,3,1,32,20834,150,100000000,100003200,31208,155577375,155614458,1158.844,975.250,1.555723967,155578533.844,1.555735555,179117607735470129,333349,333349,179117607735470129
13,8,hash,first,4,1,32,20834,150,100000000,100003200,22916,154674125,154700958,838.531,716.125,1.546691756,154674963.531,1.546700141,179117607735470129,333349,333349,179117607735470129
14,8,bndmq,first,0,1,32,20834,150,100000000,100003200,88792,135507666,135599542,2871.125,2774.750,1.355033299,135510537.125,1.355062009,14332880991912503425,333347,333347,14332880991912503425
14,8,bndmq,first,1,1,32,20834,150,100000000,100003200,131625,141223208,141357709,4203.156,4113.281,1.412186890,141227411.156,1.412228920,14332880991912503425,333347,333347,14332880991912503425
14,8,bndmq,first,2,1,32,20834,150,100000000,100003200,59625,144998750,145061083,1947.906,1863.281,1.449941102,145000697.906,1.449960580,14332880991912503425,333347,333347,14332880991912503425
14,8,bndmq,first,3,1,32,20834,150,100000000,100003200,54666,135631792,135687875,1752.594,1708.312,1.356274519,135633544.594,1.356292045,14332880991912503425,333347,333347,14332880991912503425
14,8,bndmq,first,4,1,32,20834,150,100000000,100003200,50083,133910291,133962792,1640.656,1565.094,1.339060060,133911931.656,1.339076466,14332880991912503425,333347,333347,14332880991912503425
14,8,aho_corasick,first,0,1,32,20834,150,100000000,100003200,1268875,137602042,138903708,40677.062,39652.344,1.375976389,137642719.062,1.376383146,14332880991912503425,333347,333347,14332880991912503425
14,8,aho_corasick,first,1,1,32,20834,150,100000000,100003200,1319125,145637292,146980916,41988.250,41222.656,1.456326318,145679280.250,1.456746187,14332880991912503425,333347,333347,14332880991912503425
14,8,aho_corasick,first,2,1,32,20834,150,100000000,100003200,1319917,136323542,137664167,41894.531,41247.406,1.363191798,136365436.531,1.363610730,14332880991912503425,333347,333347,14332880991912503425
14,8,aho_corasick,first,3,1,32,20834,150,100000000,100003200,1184417,131273458,132480334,37714.875,37013.031,1.312692574,131311172.875,1.313069711,14332880991912503425,333347,333347,14332880991912503425
14,8,aho_corasick,first,4,1,32,20834,150,100000000,100003200,1172250,131086875,132287625,37523.438,36632.812,1.310826804,131124398.438,1.311202026,14332880991912503425,333347,333347,14332880991912503425
14,8,hash,first,0,1,32,20834,150,100000000,100003200,67375,211224000,211296958,2279.938,2105.469,2.112172410,211226279.938,2.112195209,14332880991912503425,333347,333347,14332880991912503425
14,8,hash,first,1,1,32,20834,150,100000000,100003200,19083,207447375,207470833,733.062,596.344,2.074407369,207448108.062,2.074414699,14332880991912503425,333347,333347,14332880991912503425
14,8,hash,first,2,1,32,20834,150,100000000,100003200,12291,203960917,203979042,566.406,384.094,2.039543905,203961483.406,2.039549568,14332880991912503425,333347,333347,14332880991912503425
14,8,hash,first,3,1,32,20834,150,100000000,100003200,35625,206167625,206209125,1296.875,1113.281,2.061610278,206168921.875,2.061623247,14332880991912503425,333347,333347,14332880991912503425
14,8,hash,first,4,1,32,20834,150,100000000,100003200,33667,216211208,216250958,1242.188,1052.094,2.162042895,216212450.188,2.162055316,14332880991912503425,333347,333347,14332880991912503425
16,11,hash,first,0,1,24,27778,150,100000000,100000800,29083,256923958,256957375,1392.375,1211.792,2.569219026,256925350.375,2.569232950,11831279386241208527,333337,333337,11831279386241208527
16,11,hash,first,1,1,24,27778,150,100000000,100000800,17625,269399125,269430000,1286.458,734.375,2.693969698,269400411.458,2.693982563,11831279386241208527,333337,333337,11831279386241208527
16,11,hash,first,2,1,24,27778,150,100000000,100000800,30375,267754042,267789250,1467.000,1265.625,2.677519000,267755509.000,2.677533670,11831279386241208527,333337,333337,11831279386241208527
16,11,hash,first,3,1,24,27778,150,100000000,100000800,32666,268445167,268483500,1597.208,1361.083,2.684430195,268446764.208,2.684446167,11831279386241208527,333337,333337,11831279386241208527
16,11,hash,first,4,1,24,27778,150,100000000,100000800,35166,268919334,268960250,1704.833,1465.250,2.689171827,268921038.833,2.689188875,11831279386241208527,333337,333337,11831279386241208527
16,11,bndmq,first,0,1,24,27778,150,100000000,100000800,82125,153512916,153599834,3621.583,3421.875,1.535116879,153516537.583,1.535153095,11831279386241208527,333337,333337,11831279386241208527
16,11,bndmq,first,1,1,24,27778,150,100000000,100000800,128667,161341708,161473625,5496.542,5361.125,1.613404173,161347204.542,1.613459138,11831279386241208527,333337,333337,11831279386241208527
16,11,bndmq,first,2,1,24,27778,150,100000000,100000800,58042,157537250,157599458,2592.000,2418.417,1.575359897,157539842.000,1.575385817,11831279386241208527,333337,333337,11831279386241208527
16,11,bndmq,first,3,1,24,27778,150,100000000,100000800,83584,157040084,157125750,3569.417,3482.667,1.570388277,157043653.417,1.570423971,11831279386241208527,333337,333337,11831279386241208527
16,11,bndmq,first,4,1,24,27778,150,100000000,100000800,46167,149112166,149160000,1993.083,1923.625,1.491109731,149114159.083,1.491129662,11831279386241208527,333337,333337,11831279386241208527
16,11,aho_corasick,first,0,1,24,27778,150,100000000,100000800,1367209,146759250,148160458,58383.667,56967.042,1.467580759,146817633.667,1.468164591,11831279386241208527,333337,333337,11831279386241208527
16,11,aho_corasick,first,1,1,24,27778,150,100000000,100000800,1446750,137186583,138657125,61272.583,60281.250,1.371854855,137247855.583,1.372467576,11831279386241208527,333337,333337,11831279386241208527
16,11,aho_corasick,first,2,1,24,27778,150,100000000,100000800,1317792,143267083,144602209,55630.250,54908.000,1.432659369,143322713.250,1.433215667,11831279386241208527,333337,333337,11831279386241208527
16,11,aho_corasick,first,3,1,24,27778,150,100000000,100000800,1369792,135574542,136970334,58158.000,57074.667,1.355734574,135632700.000,1.356316149,11831279386241208527,333337,333337,11831279386241208527
16,11,aho_corasick,first,4,1,24,27778,150,100000000,100000800,1300125,134826541,136151542,55208.375,54171.875,1.348254624,134881749.375,1.348806703,11831279386241208527,333337,333337,11831279386241208527
16,506,aho_corasick,first,0,1,1,666668,150,100000000,100000200,2138625,193446000,195625125,2179125.000,2138625.000,1.934456131,195625125.000,1.956247338,16672516710447807423,333340,333340,16672516710447807423
16,506,aho_corasick,first,1,1,1,666668,150,100000000,100000200,2121917,217128916,219324042,2195126.000,2121917.000,2.171284817,219324042.000,2.193236034,16672516710447807423,333340,333340,16672516710447807423
16,506,aho_corasick,first,2,1,1,666668,150,100000000,100000200,2344458,205820375,208205375,2385000.000,2344458.000,2.058199634,208205375.000,2.082049586,16672516710447807423,333340,333340,16672516710447807423
16,506,aho_corasick,first,3,1,1,666668,150,100000000,100000200,1983959,185539708,187559834,2020126.000,1983959.000,1.855393369,187559834.000,1.875594589,16672516710447807423,333340,333340,16672516710447807423
16,506,aho_corasick,first,4,1,1,666668,150,100000000,100000200,2065334,188598083,190710000,2111917.000,2065334.000,1.885977058,190710000.000,1.907096186,16672516710447807423,333340,333340,16672516710447807423
16,506,hash,first,0,1,1,666668,150,100000000,100000200,27417,239075834,239108042,32208.000,27417.000,2.390753558,239108042.000,2.391075638,16672516710447807423,333340,333340,16672516710447807423
16,506,hash,first,1,1,1,666668,150,100000000,100000200,22375,226114875,226139333,24458.000,22375.000,2.261144228,226139333.000,2.261388807,16672516710447807423,333340,333340,16672516710447807423
16,506,hash,first,2,1,1,666668,150,100000000,100000200,28792,234579875,234612458,32583.000,28792.000,2.345794058,234612458.000,2.346119888,16672516710447807423,333340,333340,16672516710447807423
