k,patterns,algorithm,mode,run,iterations,banks,sequences_per_bank,sequence_length,target_bases_per_cell,bases,build_ns,search_ns,total_ns,fixed_ns_per_matcher,build_ns_per_matcher,search_ns_per_base,reference_total_ns,reference_ns_per_base,validation_checksum,matching_records,matches,timed_checksum
12,128,hash,first,3,1,2,333334,150,100000000,100000200,7143,187791736,187801153,4708.500,3571.500,1.877913604,187796444.500,1.877960689,14674672398825557195,333688,333688,14674672398825557195
12,128,hash,first,4,1,2,333334,150,100000000,100000200,7104,189211059,189220697,4819.000,3552.000,1.892106806,189215878.000,1.892154996,14674672398825557195,333688,333688,14674672398825557195
12,128,aho_corasick,first,0,1,2,333334,150,100000000,100000200,676703,166918880,167625008,353064.000,338351.500,1.669185462,167271944.000,1.672716095,14674672398825557195,333688,333688,14674672398825557195
12,128,aho_corasick,first,1,1,2,333334,150,100000000,100000200,783492,170486090,171298225,406067.500,391746.000,1.704857490,170892157.500,1.708918157,14674672398825557195,333688,333688,14674672398825557195
12,128,aho_corasick,first,2,1,2,333334,150,100000000,100000200,667295,165635851,166333743,348946.000,333647.500,1.656355197,165984797.000,1.659844650,14674672398825557195,333688,333688,14674672398825557195
12,128,aho_corasick,first,3,1,2,333334,150,100000000,100000200,643811,178937062,179607593,335265.500,321905.500,1.789367041,179272327.500,1.792719690,14674672398825557195,333688,333688,14674672398825557195
12,128,aho_corasick,first,4,1,2,333334,150,100000000,100000200,678726,167824184,168530171,352993.500,339363.000,1.678238484,168177177.500,1.681768411,14674672398825557195,333688,333688,14674672398825557195
12,256,aho_corasick,first,0,1,1,666668,150,100000000,100000200,662155,182207266,182897363,690097.000,662155.000,1.822069016,182897363.000,1.828969972,15988809007161253113,334037,334037,15988809007161253113
12,256,aho_corasick,first,1,1,1,666668,150,100000000,100000200,799231,188514903,189337006,822103.000,799231.000,1.885145260,189337006.000,1.893366273,15988809007161253113,334037,334037,15988809007161253113
12,256,aho_corasick,first,2,1,1,666668,150,100000000,100000200,620137,193669782,194321808,652026.000,620137.000,1.936693947,194321808.000,1.943214194,15988809007161253113,334037,334037,15988809007161253113
12,256,aho_corasick,first,3,1,1,666668,150,100000000,100000200,929263,190799772,191757358,957586.000,929263.000,1.907993904,191757358.000,1.917569745,15988809007161253113,334037,334037,15988809007161253113
12,256,aho_corasick,first,4,1,1,666668,150,100000000,100000200,773864,190062314,190855444,793130.000,773864.000,1.900619339,190855444.000,1.908550623,15988809007161253113,334037,334037,15988809007161253113
12,256,hash,first,0,1,1,666668,150,100000000,100000200,9217,186856026,186866986,10960.000,9217.000,1.868556523,186866986.000,1.868666123,15988809007161253113,334037,334037,15988809007161253113
12,256,hash,first,1,1,1,666668,150,100000000,100000200,11902,184093148,184107434,14286.000,11902.000,1.840927798,184107434.000,1.841070658,15988809007161253113,334037,334037,15988809007161253113
12,256,hash,first,2,1,1,666668,150,100000000,100000200,6031,191827271,191835245,7974.000,6031.000,1.918268873,191835245.000,1.918348613,15988809007161253113,334037,334037,15988809007161253113
12,256,hash,first,3,1,1,666668,150,100000000,100000200,5731,189756279,189763994,7715.000,5731.000,1.897558995,189763994.000,1.897636145,15988809007161253113,334037,334037,15988809007161253113
12,256,hash,first,4,1,1,666668,150,100000000,100000200,5621,195123660,195131214,7554.000,5621.000,1.951232698,195131214.000,1.951308237,15988809007161253113,334037,334037,15988809007161253113
12,1000,hash,first,0,1,1,666668,150,100000000,100000200,28102,175236882,175268051,31169.000,28102.000,1.752365315,175268051.000,1.752677005,18077172853605788464,336064,336064,18077172853605788464
12,1000,hash,first,1,1,1,666668,150,100000000,100000200,35296,175758517,175797038,38521.000,35296.000,1.757581655,175797038.000,1.757966864,18077172853605788464,336064,336064,18077172853605788464
12,1000,hash,first,2,1,1,666668,150,100000000,100000200,16340,185851346,185870641,19295.000,16340.000,1.858509743,185870641.000,1.858702693,18077172853605788464,336064,336064,18077172853605788464
12,1000,hash,first,3,1,1,666668,150,100000000,100000200,15910,186630436,186649943,19507.000,15910.000,1.866300627,186649943.000,1.866495697,18077172853605788464,336064,336064,18077172853605788464
12,1000,hash,first,4,1,1,666668,150,100000000,100000200,16151,187590418,187609825,19407.000,16151.000,1.875900428,187609825.000,1.876094498,18077172853605788464,336064,336064,18077172853605788464
12,1000,aho_corasick,first,0,1,1,666668,150,100000000,100000200,3077071,315593602,318704677,3111075.000,3077071.000,3.155929708,318704677.000,3.187040396,18077172853605788464,336064,336064,18077172853605788464
12,1000,aho_corasick,first,1,1,1,666668,150,100000000,100000200,2543856,319120037,321676998,2556961.000,2543856.000,3.191193988,321676998.000,3.216763546,18077172853605788464,336064,336064,18077172853605788464
12,1000,aho_corasick,first,2,1,1,666668,150,100000000,100000200,2366015,316232735,318605462,2372727.000,2366015.000,3.162321025,318605462.000,3.186048248,18077172853605788464,336064,336064,18077172853605788464
12,1000,aho_corasick,first,3,1,1,666668,150,100000000,100000200,2311662,306542292,308861057,2318765.000,2311662.000,3.065416789,308861057.000,3.088604393,18077172853605788464,336064,336064,18077172853605788464
12,1000,aho_corasick,first,4,1,1,666668,150,100000000,100000200,2926089,285953375,288886928,2933553.000,2926089.000,2.859528031,288886928.000,2.888863502,18077172853605788464,336064,336064,18077172853605788464
12,10000,hash,first,0,1,1,666668,150,100000000,100000200,257119,215224601,215528077,303476.000,257119.000,2.152241706,215528077.000,2.155276459,17706276346723462959,359582,359582,17706276346723462959
12,10000,hash,first,1,1,1,666668,150,100000000,100000200,265746,216076801,216356873,280072.000,265746.000,2.160763688,216356873.000,2.163564403,17706276346723462959,359582,359582,17706276346723462959
12,10000,hash,first,2,1,1,666668,150,100000000,100000200,146343,223252568,223413178,160610.000,146343.000,2.232521215,223413178.000,2.234127312,17706276346723462959,359582,359582,17706276346723462959
12,10000,hash,first,3,1,1,666668,150,100000000,100000200,148026,240189617,240352170,162553.000,148026.000,2.401891366,240352170.000,2.403516893,17706276346723462959,359582,359582,17706276346723462959
12,10000,hash,first,4,1,1,666668,150,100000000,100000200,163645,226630374,226811492,181118.000,163645.000,2.266299207,226811492.000,2.268110384,17706276346723462959,359582,359582,17706276346723462959
12,10000,aho_corasick,first,0,1,1,666668,150,100000000,100000200,27093105,666428524,693726152,27297628.000,27093105.000,6.664271911,693726152.000,6.937247646,17706276346723462959,359582,359582,17706276346723462959
12,10000,aho_corasick,first,1,1,1,666668,150,100000000,100000200,26691819,688776757,715617023,26840266.000,26691819.000,6.887753794,715617023.000,7.156155918,17706276346723462959,359582,359582,17706276346723462959
12,10000,aho_corasick,first,2,1,1,666668,150,100000000,100000200,25472631,655704070,681285454,25581384.000,25472631.000,6.557027586,681285454.000,6.812840914,17706276346723462959,359582,359582,17706276346723462959
12,10000,aho_corasick,first,3,1,1,666668,150,100000000,100000200,24142938,653212932,677456077,24243145.000,24142938.000,6.532116256,677456077.000,6.774547221,17706276346723462959,359582,359582,17706276346723462959
12,10000,aho_corasick,first,4,1,1,666668,150,100000000,100000200,23041156,691672079,714823460,23151381.000,23041156.000,6.916706957,714823460.000,7.148220304,17706276346723462959,359582,359582,17706276346723462959
12,100000,hash,first,0,1,1,666668,150,100000000,100000200,3944058,352062626,356322713,4260087.000,3944058.000,3.520619219,356322713.000,3.563220004,3545585635379673241,521055,521055,3545585635379673241
12,100000,hash,first,1,1,1,666668,150,100000000,100000200,2719534,369460313,372300242,2839929.000,2719534.000,3.694595741,372300242.000,3.722994974,3545585635379673241,521055,521055,3545585635379673241
12,100000,hash,first,2,1,1,666668,150,100000000,100000200,2296915,379510413,381959322,2448909.000,2296915.000,3.795096540,381959322.000,3.819585581,3545585635379673241,521055,521055,3545585635379673241
12,100000,hash,first,3,1,1,666668,150,100000000,100000200,2172833,348701246,351008671,2307425.000,2172833.000,3.487005486,351008671.000,3.510079690,3545585635379673241,521055,521055,3545585635379673241
12,100000,hash,first,4,1,1,666668,150,100000000,100000200,1793226,359488549,361404504,1915955.000,1793226.000,3.594878300,361404504.000,3.614037812,3545585635379673241,521055,521055,3545585635379673241
12,100000,aho_corasick,first,0,1,1,666668,150,100000000,100000200,286180396,1518324580,1805840609,287516029.000,286180396.000,15.183215434,1805840609.000,18.058369973,3545585635379673241,521055,521055,3545585635379673241
12,100000,aho_corasick,first,1,1,1,666668,150,100000000,100000200,264567450,1581742411,1847471167,265728756.000,264567450.000,15.817392475,1847471167.000,18.474674721,3545585635379673241,521055,521055,3545585635379673241
12,100000,aho_corasick,first,2,1,1,666668,150,100000000,100000200,260093360,1273836711,1535029041,261192330.000,260093360.000,12.738341633,1535029041.000,15.350259709,3545585635379673241,521055,521055,3545585635379673241
12,100000,aho_corasick,first,3,1,1,666668,150,100000000,100000200,231283471,1288503300,1520915477,232412177.000,231283471.000,12.885007230,1520915477.000,15.209124352,3545585635379673241,521055,521055,3545585635379673241
12,100000,aho_corasick,first,4,1,1,666668,150,100000000,100000200,223919652,1334736142,1560036681,225300539.000,223919652.000,13.347334725,1560036681.000,15.600335609,3545585635379673241,521055,521055,3545585635379673241
12,1000000,hash,first,0,1,1,666668,150,100000000,100000200,48709885,239084605,291166070,52081465.000,48709885.000,2.390841268,291166070.000,2.911654877,6710662998779109579,666618,666618,6710662998779109579
12,1000000,hash,first,1,1,1,666668,150,100000000,100000200,47437098,253440259,303933617,50493358.000,47437098.000,2.534397521,303933617.000,3.039330091,6710662998779109579,666618,666618,6710662998779109579
12,1000000,hash,first,2,1,1,666668,150,100000000,100000200,46266414,261129805,310752027,49622222.000,46266414.000,2.611292827,310752027.000,3.107514055,6710662998779109579,666618,666618,6710662998779109579
12,1000000,hash,first,3,1,1,666668,150,100000000,100000200,46592086,263265767,313344798,50079031.000,46592086.000,2.632652405,313344798.000,3.133441713,6710662998779109579,666618,666618,6710662998779109579
12,1000000,hash,first,4,1,1,666668,150,100000000,100000200,50864983,257450359,311674408,54224049.000,50864983.000,2.574498441,311674408.000,3.116737847,6710662998779109579,666618,666618,6710662998779109579
12,1,aho_corasick,all,0,1,64,10418,150,100000000,100012800,760720,60414294,61204780,12351.344,11886.250,0.604065620,60426645.344,0.604189117,12773711509441270279,333383,333388,12773711509441270279
12,1,aho_corasick,all,1,1,64,10418,150,100000000,100012800,1458581,62086162,63568016,23153.969,22790.328,0.620782160,62109315.969,0.621013670,12773711509441270279,333383,333388,12773711509441270279
12,1,aho_corasick,all,2,1,64,10418,150,100000000,100012800,696539,61080367,61820127,11558.750,10883.422,0.610725497,61091925.750,0.610841070,12773711509441270279,333383,333388,12773711509441270279
12,1,aho_corasick,all,3,1,64,10418,150,100000000,100012800,668387,62780676,63479750,10923.031,10443.547,0.627726411,62791599.031,0.627835627,12773711509441270279,333383,333388,12773711509441270279
12,1,aho_corasick,all,4,1,64,10418,150,100000000,100012800,667254,64703218,65756192,16452.719,10425.844,0.646949370,64719670.719,0.647113877,12773711509441270279,333383,333388,12773711509441270279
12,1,hash,all,0,1,64,10418,150,100000000,100012800,16181,200315179,200335077,310.906,252.828,2.002895419,200315489.906,2.002898528,12773711509441270279,333383,333388,12773711509441270279
12,1,hash,all,1,1,64,10418,150,100000000,100012800,14617,201633928,201653484,305.562,228.391,2.016081222,201634233.562,2.016084277,12773711509441270279,333383,333388,12773711509441270279
12,1,hash,all,2,1,64,10418,150,100000000,100012800,10099,198511182,198525569,224.797,157.797,1.984857758,198511406.797,1.984860006,12773711509441270279,333383,333388,12773711509441270279
12,1,hash,all,3,1,64,10418,150,100000000,100012800,8777,215579923,215593129,206.344,137.141,2.155523323,215580129.344,2.155525386,12773711509441270279,333383,333388,12773711509441270279
12,1,hash,all,4,1,64,10418,150,100000000,100012800,9287,222538387,222553646,238.422,145.109,2.225099057,222538625.422,2.225101441,12773711509441270279,333383,333388,12773711509441270279
12,1,bndmq,all,0,1,64,10418,150,100000000,100012800,49483,39113211,39182641,1084.844,773.172,0.391082051,39114295.844,0.391092899,12773711509441270279,333383,333388,12773711509441270279
12,1,bndmq,all,1,1,64,10418,150,100000000,100012800,21550,39192568,39229036,569.812,336.719,0.391875520,39193137.812,0.391881217,12773711509441270279,333383,333388,12773711509441270279
12,1,bndmq,all,2,1,64,10418,150,100000000,100012800,19056,37928797,37965296,570.297,297.750,0.379239427,37929367.297,0.379245130,12773711509441270279,333383,333388,12773711509441270279
12,1,bndmq,all,3,1,64,10418,150,100000000,100012800,18916,37558300,37592093,528.016,295.562,0.375534932,37558828.016,0.375540211,12773711509441270279,333383,333388,12773711509441270279
12,1,bndmq,all,4,1,64,10418,150,100000000,100012800,17363,39464295,39496977,510.656,271.297,0.394592442,39464805.656,0.394597548,12773711509441270279,333383,333388,12773711509441270279
12,2,hash,all,0,1,64,10418,150,100000000,100012800,20137,203859902,203884418,383.062,314.641,2.038338113,203860285.062,2.038341943,2955509433354340577,333379,333385,2955509433354340577
12,2,hash,all,1,1,64,10418,150,100000000,100012800,22903,204087396,204114848,428.938,357.859,2.040612762,204087824.938,2.040617050,2955509433354340577,333379,333385,2955509433354340577
12,2,hash,all,2,1,64,10418,150,100000000,100012800,14477,213885517,213905554,313.078,226.203,2.138581432,213885830.078,2.138584562,2955509433354340577,333379,333385,2955509433354340577
12,2,hash,all,3,1,64,10418,150,100000000,100012800,15489,206508540,206527967,303.547,242.016,2.064821103,206508843.547,2.064824138,2955509433354340577,333379,333385,2955509433354340577
12,2,hash,all,4,1,64,10418,150,100000000,100012800,15399,205116002,205135879,310.578,240.609,2.050897505,205116312.578,2.050900611,2955509433354340577,333379,333385,2955509433354340577
12,2,bndmq,all,0,1,64,10418,150,100000000,100012800,93945,68769729,68893179,1928.906,1467.891,0.687609276,68771657.906,0.687628563,2955509433354340577,333379,333385,2955509433354340577
12,2,bndmq,all,1,1,64,10418,150,100000000,100012800,64611,82316982,82411399,1475.266,1009.547,0.823064468,82318457.266,0.823079219,2955509433354340577,333379,333385,2955509433354340577
12,2,bndmq,all,2,1,64,10418,150,100000000,100012800,52147,67889677,67971239,1274.406,814.797,0.678809882,67890951.406,0.678822625,2955509433354340577,333379,333385,2955509433354340577
12,2,bndmq,all,3,1,64,10418,150,100000000,100012800,53019,69386106,69468711,1290.703,828.422,0.693772257,69387396.703,0.693785163,2955509433354340577,333379,333385,2955509433354340577
12,2,bndmq,all,4,1,64,10418,150,100000000,100012800,52137,67633546,67715789,1285.047,814.641,0.676248900,67634831.047,0.676261749,2955509433354340577,333379,333385,2955509433354340577
12,2,aho_corasick,all,0,1,64,10418,150,100000000,100012800,919245,569449576,570406120,14946.000,14363.203,5.693766958,569464522.000,5.693916399,2955509433354340577,333379,333385,2955509433354340577
12,2,aho_corasick,all,1,1,64,10418,150,100000000,100012800,1068758,583198673,584295473,17137.500,16699.344,5.831240331,583215810.500,5.831411684,2955509433354340577,333379,333385,2955509433354340577
12,2,aho_corasick,all,2,1,64,10418,150,100000000,100012800,872127,570190525,571101635,14236.094,13626.984,5.701175500,570204761.094,5.701317842,2955509433354340577,333379,333385,2955509433354340577
12,2,aho_corasick,all,3,1,64,10418,150,100000000,100012800,858461,569527351,570411460,13814.203,13413.453,5.694544608,569541165.203,5.694682733,2955509433354340577,333379,333385,2955509433354340577
12,2,aho_corasick,all,4,1,64,10418,150,100000000,100012800,860325,560731977,561615165,13799.812,13442.578,5.606602125,560745776.812,5.606740105,2955509433354340577,333379,333385,2955509433354340577
12,4,bndmq,all,0,1,64,10418,150,100000000,100012800,164658,124331330,124537816,3226.344,2572.781,1.243154176,124334556.344,1.243186436,17615054873366761468,333387,333392,17615054873366761468
12,4,bndmq,all,1,1,64,10418,150,100000000,100012800,125024,124956809,125119623,2543.969,1953.500,1.249408166,124959352.969,1.249433602,17615054873366761468,333387,333392,17615054873366761468
12,4,bndmq,all,2,1,64,10418,150,100000000,100012800,120955,124200037,124359524,2491.984,1889.922,1.241841414,124202528.984,1.241866331,17615054873366761468,333387,333392,17615054873366761468
12,4,bndmq,all,3,1,64,10418,150,100000000,100012800,121286,129927322,130092440,2579.969,1895.094,1.299106934,129929901.969,1.299132731,17615054873366761468,333387,333392,17615054873366761468
12,4,bndmq,all,4,1,64,10418,150,100000000,100012800,150240,127362730,127551872,2955.344,2347.500,1.273464297,127365685.344,1.273493846,17615054873366761468,333387,333392,17615054873366761468
12,4,aho_corasick,all,0,1,64,10418,150,100000000,100012800,1324992,215976553,217335470,21233.078,20703.000,2.159489115,215997786.078,2.159701419,17615054873366761468,333387,333392,17615054873366761468
12,4,aho_corasick,all,1,1,64,10418,150,100000000,100012800,1460195,218791495,220285163,23338.562,22815.547,2.187634933,218814833.562,2.187868288,17615054873366761468,333387,333392,17615054873366761468
12,4,aho_corasick,all,2,1,64,10418,150,100000000,100012800,1227981,211988548,213253277,19761.391,19187.203,2.119614169,212008309.391,2.119811758,17615054873366761468,333387,333392,17615054873366761468
12,4,aho_corasick,all,3,1,64,10418,150,100000000,100012800,1222481,215346719,216602562,19622.547,19101.266,2.153191581,215366341.547,2.153387782,17615054873366761468,333387,333392,17615054873366761468
12,4,aho_corasick,all,4,1,64,10418,150,100000000,100012800,1208174,220038213,221276945,19355.188,18877.719,2.200100517,220057568.188,2.200294044,17615054873366761468,333387,333392,17615054873366761468
12,4,hash,all,0,1,64,10418,150,100000000,100012800,31940,220505613,220542062,569.516,499.062,2.204773919,220506182.516,2.204779613,17615054873366761468,333387,333392,17615054873366761468
12,4,hash,all,1,1,64,10418,150,100000000,100012800,25157,219201475,219231941,476.031,393.078,2.191734208,219201951.031,2.191738968,17615054873366761468,333387,333392,17615054873366761468
12,4,hash,all,2,1,64,10418,150,100000000,100012800,26891,224199635,224231946,504.859,420.172,2.241709411,224200139.859,2.241714459,17615054873366761468,333387,333392,17615054873366761468
12,4,hash,all,3,1,64,10418,150,100000000,100012800,18114,229563422,229587036,368.969,283.031,2.295340416,229563790.969,2.295344106,17615054873366761468,333387,333392,17615054873366761468
12,4,hash,all,4,1,64,10418,150,100000000,100012800,18926,226751365,226776182,387.766,295.719,2.267223445,226751752.766,2.267227323,17615054873366761468,333387,333392,17615054873366761468
12,8,bndmq,all,0,1,32,20834,150,100000000,100003200,145091,242145495,242324519,5594.500,4534.094,2.421377466,242151089.500,2.421433409,3751666324493240262,333379,333399,3751666324493240262
12,8,bndmq,all,1,1,32,20834,150,100000000,100003200,109695,238556910,238698495,4424.531,3427.969,2.385492764,238561334.531,2.385537008,3751666324493240262,333379,333399,3751666324493240262
12,8,bndmq,all,2,1,32,20834,150,100000000,100003200,108112,249073212,249218112,4528.125,3378.500,2.490652419,249077740.125,2.490697699,3751666324493240262,333379,333399,3751666324493240262
12,8,bndmq,all,3,1,32,20834,150,100000000,100003200,117279,245099228,245248847,4675.594,3664.969,2.450913851,245103903.594,2.450960605,3751666324493240262,333379,333399,3751666324493240262
12,8,bndmq,all,4,1,32,20834,150,100000000,100003200,103783,243341217,243479525,4322.125,3243.219,2.433334303,243345539.125,2.433377523,3751666324493240262,333379,333399,3751666324493240262
12,8,aho_corasick,all,0,1,32,20834,150,100000000,100003200,1039599,217441851,218499934,33065.094,32487.469,2.174348931,217474916.094,2.174679571,3751666324493240262,333379,333399,3751666324493240262
12,8,aho_corasick,all,1,1,32,20834,150,100000000,100003200,1147761,211978285,213161752,36983.344,35867.531,2.119715019,212015268.344,2.120084841,3751666324493240262,333379,333399,3751666324493240262
12,8,aho_corasick,all,2,1,32,20834,150,100000000,100003200,1349006,206789674,208162035,42886.281,42156.438,2.067830569,206832560.281,2.068259419,3751666324493240262,333379,333399,3751666324493240262
12,8,aho_corasick,all,3,1,32,20834,150,100000000,100003200,1318490,203896954,205237455,41890.656,41202.812,2.038904295,203938844.656,2.039323188,3751666324493240262,333379,333399,3751666324493240262
12,8,aho_corasick,all,4,1,32,20834,150,100000000,100003200,968647,208998113,209991476,31042.594,30270.219,2.089914253,209029155.594,2.090224669,3751666324493240262,333379,333399,3751666324493240262
12,8,hash,all,0,1,32,20834,150,100000000,100003200,20378,252947007,252972414,793.969,636.812,2.529389130,252947800.969,2.529397069,3751666324493240262,333379,333399,3751666324493240262
12,8,hash,all,1,1,32,20834,150,100000000,100003200,21039,258943204,258967419,756.719,657.469,2.589349181,258943960.719,2.589356748,3751666324493240262,333379,333399,3751666324493240262
12,8,hash,all,2,1,32,20834,150,100000000,100003200,13926,260974092,260991876,555.750,435.188,2.609657411,260974647.750,2.609662968,3751666324493240262,333379,333399,3751666324493240262
12,8,hash,all,3,1,32,20834,150,100000000,100003200,13645,256606966,256625269,571.969,426.406,2.565987548,256607537.969,2.565993268,3751666324493240262,333379,333399,3751666324493240262
12,8,hash,all,4,1,32,20834,150,100000000,100003200,14037,256606895,256625039,567.000,438.656,2.565986838,256607462.000,2.565992508,3751666324493240262,333379,333399,3751666324493240262
12,16,aho_corasick,all,0,1,16,41668,150,100000000,100003200,1072290,209978458,211064734,67892.250,67018.125,2.099717389,210046350.250,2.100396290,16246683217045807629,333389,333428,16246683217045807629
12,16,aho_corasick,all,1,1,16,41668,150,100000000,100003200,842321,205715070,206577238,53885.500,52645.062,2.057084873,205768955.500,2.057623711,16246683217045807629,333389,333428,16246683217045807629
12,16,aho_corasick,all,2,1,16,41668,150,100000000,100003200,847982,203747792,204616623,54301.938,52998.875,2.037412723,203802093.938,2.037955725,16246683217045807629,333389,333428,16246683217045807629
12,16,aho_corasick,all,3,1,16,41668,150,100000000,100003200,812015,197826515,198657986,51966.938,50750.938,1.978201848,197878481.938,1.978721500,16246683217045807629,333389,333428,16246683217045807629
12,16,aho_corasick,all,4,1,16,41668,150,100000000,100003200,831431,200886111,201736958,53177.938,51964.438,2.008796829,200939288.938,2.009328591,16246683217045807629,333389,333428,16246683217045807629
12,16,hash,all,0,1,16,41668,150,100000000,100003200,20618,243836379,243860916,1533.562,1288.625,2.438285765,243837912.562,2.438301100,16246683217045807629,333389,333428,16246683217045807629
12,16,hash,all,1,1,16,41668,150,100000000,100003200,17873,247481754,247505268,1469.625,1117.062,2.474738348,247483223.625,2.474753044,16246683217045807629,333389,333428,16246683217045807629
12,16,hash,all,2,1,16,41668,150,100000000,100003200,12704,256589402,256607346,1121.500,794.000,2.565811914,256590523.500,2.565823129,16246683217045807629,333389,333428,16246683217045807629
12,16,hash,all,3,1,16,41668,150,100000000,100003200,10299,253603150,253617707,909.812,643.688,2.535950350,253604059.812,2.535959447,16246683217045807629,333389,333428,16246683217045807629
12,16,hash,all,4,1,16,41668,150,100000000,100003200,11130,258474667,258491829,1072.625,695.625,2.584663961,258475739.625,2.584674687,16246683217045807629,333389,333428,16246683217045807629
12,16,bndmq,all,0,1,16,41668,150,100000000,100003200,233606,485432700,485700670,16748.125,14600.375,4.854171667,485449448.125,4.854339142,16246683217045807629,333389,333428,16246683217045807629
12,16,bndmq,all,1,1,16,41668,150,100000000,100003200,99766,451851520,451985140,8351.250,6235.375,4.518370612,451859871.250,4.518454122,16246683217045807629,333389,333428,16246683217045807629
12,16,bndmq,all,2,1,16,41668,150,100000000,100003200,97221,466350030,466483999,8373.062,6076.312,4.663351073,466358403.062,4.663434801,16246683217045807629,333389,333428,16246683217045807629
12,16,bndmq,all,3,1,16,41668,150,100000000,100003200,104364,457538475,457676452,8623.562,6522.750,4.575238342,457547098.562,4.575324575,16246683217045807629,333389,333428,16246683217045807629
12,16,bndmq,all,4,1,16,41668,150,100000000,100003200,95589,452157141,452283156,7875.938,5974.312,4.521426724,452165016.938,4.521505481,16246683217045807629,333389,333428,16246683217045807629
12,32,hash,all,0,1,8,83334,150,100000000,100000800,15949,248475625,248494811,2398.250,1993.625,2.484736372,248478023.250,2.484760354,8930370573401290921,333411,333486,8930370573401290921
12,32,hash,all,1,1,8,83334,150,100000000,100000800,15889,254815494,254836923,2678.625,1986.125,2.548134555,254818172.625,2.548161341,8930370573401290921,333411,333486,8930370573401290921
12,32,hash,all,2,1,8,83334,150,100000000,100000800,15058,259227459,259246434,2371.875,1882.250,2.592253852,259229830.875,2.592277571,8930370573401290921,333411,333486,8930370573401290921
12,32,hash,all,3,1,8,83334,150,100000000,100000800,9979,255331596,255345612,1752.000,1247.375,2.553295534,255333348.000,2.553313053,8930370573401290921,333411,333486,8930370573401290921
12,32,hash,all,4,1,8,83334,150,100000000,100000800,10439,253382219,253396265,1755.750,1304.875,2.533801920,253383974.750,2.533819477,8930370573401290921,333411,333486,8930370573401290921
12,32,bndmq,all,0,1,8,83334,150,100000000,100000800,133048,927794127,927950047,19490.000,16631.000,9.277867047,927813617.000,9.278061946,8930370573401290921,333411,333486,8930370573401290921
12,32,bndmq,all,1,1,8,83334,150,100000000,100000800,70021,884292002,884388041,12004.875,8752.625,8.842849277,884304006.875,8.842969325,8930370573401290921,333411,333486,8930370573401290921
12,32,bndmq,all,2,1,8,83334,150,100000000,100000800,69440,887976287,888070904,11827.125,8680.000,8.879691832,887988114.125,8.879810103,8930370573401290921,333411,333486,8930370573401290921
12,32,bndmq,all,3,1,8,83334,150,100000000,100000800,67055,885314644,885408168,11690.500,8381.875,8.853075615,885326334.500,8.853192519,8930370573401290921,333411,333486,8930370573401290921
12,32,bndmq,all,4,1,8,83334,150,100000000,100000800,68298,888314115,888406548,11554.125,8537.250,8.883070085,888325669.125,8.883185626,8930370573401290921,333411,333486,8930370573401290921
12,32,aho_corasick,all,0,1,8,83334,150,100000000,100000800,824378,221998989,222833206,104277.125,103047.250,2.219972130,222103266.125,2.221014893,8930370573401290921,333411,333486,8930370573401290921
12,32,aho_corasick,all,1,1,8,83334,150,100000000,100000800,760118,217140415,217928976,98570.125,95014.750,2.171386779,217238985.125,2.172372472,8930370573401290921,333411,333486,8930370573401290921
12,32,aho_corasick,all,2,1,8,83334,150,100000000,100000800,971713,214147842,215133461,123202.375,121464.125,2.141461288,214271044.375,2.142693302,8930370573401290921,333411,333486,8930370573401290921
12,32,aho_corasick,all,3,1,8,83334,150,100000000,100000800,811595,210213797,211044497,103837.500,101449.375,2.102121153,210317634.500,2.103159520,8930370573401290921,333411,333486,8930370573401290921
12,32,aho_corasick,all,4,1,8,83334,150,100000000,100000800,1162268,212479219,213655354,147016.875,145283.500,2.124775192,212626235.875,2.126245349,8930370573401290921,333411,333486,8930370573401290921
12,64,bndmq,all,0,1,4,166668,150,100000000,100000800,160439,1756868696,1757081412,53179.000,40109.750,17.568546412,1756921875.000,17.569078197,8706808490895615258,333538,333703,8706808490895615258
12,64,bndmq,all,1,1,4,166668,150,100000000,100000800,148707,1750986463,1751173832,46842.250,37176.750,17.509724552,1751033305.250,17.510192971,8706808490895615258,333538,333703,8706808490895615258
12,64,bndmq,all,2,1,4,166668,150,100000000,100000800,106108,1797158133,1797304947,36703.500,26527.000,17.971437558,1797194836.500,17.971804591,8706808490895615258,333538,333703,8706808490895615258
12,64,bndmq,all,3,1,4,166668,150,100000000,100000800,110797,1741363786,1741513646,37465.000,27699.250,17.413498552,1741401251.000,17.413873199,8706808490895615258,333538,333703,8706808490895615258
12,64,bndmq,all,4,1,4,166668,150,100000000,100000800,108112,1814917376,1815085730,42088.500,27028.000,18.149028568,1814959464.500,18.149449449,8706808490895615258,333538,333703,8706808490895615258
12,64,aho_corasick,all,0,1,4,166668,150,100000000,100000800,780216,216892052,217694229,200544.250,195054.000,2.168903169,217092596.250,2.170908595,8706808490895615258,333538,333703,8706808490895615258
12,64,aho_corasick,all,1,1,4,166668,150,100000000,100000800,676361,225380769,226068733,171991.000,169090.250,2.253789660,225552760.000,2.255509556,8706808490895615258,333538,333703,8706808490895615258
12,64,aho_corasick,all,2,1,4,166668,150,100000000,100000800,1111674,217418961,218540443,280370.500,277918.500,2.174172217,217699331.500,2.176975899,8706808490895615258,333538,333703,8706808490895615258
12,64,aho_corasick,all,3,1,4,166668,150,100000000,100000800,884330,215699540,216594580,223760.000,221082.500,2.156978144,215923300.000,2.159215726,8706808490895615258,333538,333703,8706808490895615258
